primary_key,table_name,table_type,column_names,type,relationship_kind,primary_key_reference,schema_name
2554,DATA_CANVAS_DATA_SOURCES,BASE TABLE,FILE_TYPE,VARCHAR(500),COLUMN,N,CPS_BIA_BR
2555,DATA_CANVAS_DATA_SOURCES,BASE TABLE,NUM_RECORDS,"NUMBER(38,0)",COLUMN,N,CPS_BIA_BR
2556,DATA_CANVAS_DATA_SOURCES,BASE TABLE,DATE_SOURCED,DATE,COLUMN,N,CPS_BIA_BR
2557,DATA_CANVAS_DATA_SOURCES,BASE TABLE,LAST_PROCESSED_DATE,DATE,COLUMN,N,CPS_BIA_BR
2558,DATA_CANVAS_DATA_SOURCES,BASE TABLE,REMOTE_SYSTEM,VARCHAR(5000),COLUMN,N,CPS_BIA_BR
2559,DATA_CANVAS_DATA_SOURCES,BASE TABLE,FILE_NUMBER,"NUMBER(38,0)",COLUMN,N,CPS_BIA_BR
2560,DATA_CANVAS_DATA_SOURCES,BASE TABLE,DISPLAY_NAME,VARCHAR(5000),COLUMN,N,CPS_BIA_BR
2561,DATA_CANVAS_DATA_SOURCES,BASE TABLE,REQUEST_ID,VARCHAR(16777216),COLUMN,N,CPS_BIA_BR
2562,DATA_CANVAS_ENGAGEMENT_HDR_V,VIEW,DC_ENGAGEMENT_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
2563,DATA_CANVAS_ENGAGEMENT_HDR_V,VIEW,ENGAGEMENT_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
2564,DATA_CANVAS_ENGAGEMENT_HDR_V,VIEW,IS_SFC,VARCHAR(100),COLUMN,N,CPS_DSCI_BR
2565,DATA_CANVAS_ENGAGEMENT_HDR_V,VIEW,SFC_AGREEMENT_TYPE,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
2566,DATA_CANVAS_ENGAGEMENT_HDR_V,VIEW,IS_CXEA,VARCHAR(100),COLUMN,N,CPS_DSCI_BR
2567,DATA_CANVAS_ENGAGEMENT_HDR_V,VIEW,IS_SOFTWARE,VARCHAR(100),COLUMN,N,CPS_DSCI_BR
2568,DATA_CANVAS_ENGAGEMENT_HDR_V,VIEW,NOTES,VARCHAR(60000),COLUMN,N,CPS_DSCI_BR
2569,DATA_CANVAS_ENGAGEMENT_HDR_V,VIEW,CREATED_BY,VARCHAR(250),COLUMN,N,CPS_DSCI_BR
2570,DATA_CANVAS_ENGAGEMENT_HDR_V,VIEW,UPDATED_BY,VARCHAR(250),COLUMN,N,CPS_DSCI_BR
2571,DATA_CANVAS_ENGAGEMENT_HDR_V,VIEW,UPDATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
2572,DATA_CANVAS_ENGAGEMENT_HDR_V,VIEW,CREATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
2573,DATA_CANVAS_ENGAGEMENT_HDR_V,VIEW,IS_DELETED,VARCHAR(100),COLUMN,N,CPS_DSCI_BR
2574,DATA_CANVAS_FILE_DETAIL_V,VIEW,CANVAS_ID,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
2575,DATA_CANVAS_FILE_DETAIL_V,VIEW,CANVAS_NAME,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
2576,DATA_CANVAS_FILE_DETAIL_V,VIEW,CANVAS_DESC,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
2577,DATA_CANVAS_FILE_DETAIL_V,VIEW,FILE_ID,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
2578,DATA_CANVAS_FILE_DETAIL_V,VIEW,FILE_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
2579,DATA_CANVAS_FILE_DETAIL_V,VIEW,FILE_SOURCE,VARCHAR(500),COLUMN,N,CPS_DSCI_BR
2580,DATA_CANVAS_FILE_DETAIL_V,VIEW,FILE_TYPE,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
2581,DATA_CANVAS_FILE_DETAIL_V,VIEW,NUM_RECORDS,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
2582,DATA_CANVAS_FILE_DETAIL_V,VIEW,DATE_SOURCED,DATE,COLUMN,N,CPS_DSCI_BR
2583,DATA_CANVAS_FILE_DETAIL_V,VIEW,UID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
2584,DATA_CANVAS_FILE_DETAIL_V,VIEW,ID,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
2585,DATA_CANVAS_FILE_DETAIL_V,VIEW,CAMCECID,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
2586,DATA_CANVAS_FILE_DETAIL_V,VIEW,UPDATED_BY,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
2587,DATA_CANVAS_FILE_DETAIL_V,VIEW,UPDATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
2588,DATA_CANVAS_FILE_DETAIL_V,VIEW,CANVAS_TYPE,VARCHAR(1000),COLUMN,N,CPS_DSCI_BR
2589,DATA_CANVAS_FILE_DETAIL_V,VIEW,CANVAS_FILE_DEL_FLG,VARCHAR(10),COLUMN,N,CPS_DSCI_BR
2590,DATA_CANVAS_FILE_UPLOAD_LOG_V,VIEW,FILE_NAME,VARCHAR(16777216),COLUMN,N,CPS_BIA_BR
2591,DATA_CANVAS_FILE_UPLOAD_LOG_V,VIEW,UPLOADED_BY,VARCHAR(50),COLUMN,N,CPS_BIA_BR
2592,DATA_CANVAS_FILE_UPLOAD_LOG_V,VIEW,ACCOUNTNAME,VARCHAR(16777216),COLUMN,N,CPS_BIA_BR
2593,DATA_CANVAS_FILE_UPLOAD_LOG_V,VIEW,ID,VARCHAR(16777216),COLUMN,N,CPS_BIA_BR
2594,DATA_CANVAS_FILE_UPLOAD_LOG_V,VIEW,UPLOAD_DATE,TIMESTAMP_NTZ(9),COLUMN,N,CPS_BIA_BR
2595,DATA_CANVAS_FILE_UPLOAD_LOG_V,VIEW,FILE_SIZE,VARCHAR(500),COLUMN,N,CPS_BIA_BR
2596,DATA_CANVAS_FILE_UPLOAD_LOG_V,VIEW,UID,"NUMBER(38,0)",COLUMN,N,CPS_BIA_BR
2597,DATA_CANVAS_FILE_UPLOAD_LOG_V,VIEW,FILE_PATH,VARCHAR(16777216),COLUMN,N,CPS_BIA_BR
2598,DATA_CANVAS_FILE_UPLOAD_LOG_V,VIEW,DOWNLOAD_FLAG,VARCHAR(1),COLUMN,N,CPS_BIA_BR
2599,DATA_CANVAS_GENERIC_UPLOAD,VIEW,ENGAGEMENT_ID,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
2600,DATA_CANVAS_GENERIC_UPLOAD,VIEW,REQUESTED_BY,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
2601,DATA_CANVAS_GENERIC_UPLOAD,VIEW,REQUESTED_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
2602,DATA_CANVAS_GENERIC_UPLOAD,VIEW,REQUEST_ID,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
2603,DATA_CANVAS_GENERIC_UPLOAD,VIEW,FILE_LOCATION,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
2604,DATA_CANVAS_GENERIC_UPLOAD,VIEW,STATUS,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
2605,DATA_CANVAS_GENERIC_UPLOAD,VIEW,OUTPUT_FILE_PATH,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
2606,DATA_CANVAS_GENERIC_UPLOAD,VIEW,ERROR_MESSAGE,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
2607,DATA_CANVAS_GENERIC_UPLOAD,VIEW,GENERIC_TEMPLATE_NAME,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
2608,DATA_CANVAS_HDR,VIEW,CANVAS_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
2609,DATA_CANVAS_HDR,VIEW,CANVAS_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
2610,DATA_CANVAS_HDR,VIEW,CANVAS_DESC,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
2611,DATA_CANVAS_HDR,VIEW,DC_ENGAGEMENT_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
2612,DATA_CANVAS_HDR,VIEW,CANVAS_STATUS,VARCHAR(500),COLUMN,N,CPS_DSCI_BR
2613,DATA_CANVAS_HDR,VIEW,FILE_PATH,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
2614,DATA_CANVAS_HDR,VIEW,FILE_UPLOAD_STATUS,VARCHAR(500),COLUMN,N,CPS_DSCI_BR
2615,DATA_CANVAS_HDR,VIEW,CANVAS_TYPE,VARCHAR(1000),COLUMN,N,CPS_DSCI_BR
2616,DATA_CANVAS_HDR,VIEW,SOURCE_DATA_DATE_FILTER,DATE,COLUMN,N,CPS_DSCI_BR
2617,DATA_CANVAS_HDR,VIEW,CREATED_BY,VARCHAR(250),COLUMN,N,CPS_DSCI_BR
2618,DATA_CANVAS_HDR,VIEW,CREATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
2619,DATA_CANVAS_HDR,VIEW,UPDATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
2620,DATA_CANVAS_HDR,VIEW,UPDATED_BY,VARCHAR(250),COLUMN,N,CPS_DSCI_BR
2621,DATA_CANVAS_HDR,VIEW,IS_DELETED,VARCHAR(100),COLUMN,N,CPS_DSCI_BR
2622,DATA_CANVAS_HDR,VIEW,NOTIFICATION_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
2623,DATA_CANVAS_STAKEHOLDER_DATA_V,VIEW,STAKEHOLDER_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
2624,DATA_CANVAS_STAKEHOLDER_DATA_V,VIEW,DC_ENGAGEMENT_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
2625,DATA_CANVAS_STAKEHOLDER_DATA_V,VIEW,STAKEHOLDER_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
2626,DATA_CANVAS_STAKEHOLDER_DATA_V,VIEW,STAKEHOLDER_EMAIL,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
2627,DATA_CANVAS_STAKEHOLDER_DATA_V,VIEW,STAKEHOLDER_PHONE,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
2628,DATA_CANVAS_STAKEHOLDER_DATA_V,VIEW,STAKEHOLDER_TYPE_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
2629,DATA_CANVAS_STAKEHOLDER_DATA_V,VIEW,CREATED_BY,VARCHAR(250),COLUMN,N,CPS_DSCI_BR
2630,DATA_CANVAS_STAKEHOLDER_DATA_V,VIEW,CREATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
2631,DATA_CANVAS_STAKEHOLDER_DATA_V,VIEW,UPDATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
2632,DATA_CANVAS_STAKEHOLDER_DATA_V,VIEW,UPDATED_BY,VARCHAR(250),COLUMN,N,CPS_DSCI_BR
2633,DATA_CANVAS_STAKEHOLDER_DATA_V,VIEW,IS_DELETED,VARCHAR(100),COLUMN,N,CPS_DSCI_BR
2634,DATA_CANVAS_TAGSET_V,VIEW,TAGSET_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
2635,DATA_CANVAS_TAGSET_V,VIEW,TAGSET_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
2636,DATA_CANVAS_TAGSET_V,VIEW,TAGSET_DESC,VARCHAR(15000),COLUMN,N,CPS_DSCI_BR
2637,DATA_CANVAS_TAGSET_V,VIEW,SCOPE,VARCHAR(250),COLUMN,N,CPS_DSCI_BR
2638,DATA_CANVAS_TAGSET_V,VIEW,CARDINALITY,VARCHAR(250),COLUMN,N,CPS_DSCI_BR
2639,DATA_CANVAS_TAGSET_V,VIEW,TAGSET_TYPE,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
2640,DATA_CANVAS_TAGSET_V,VIEW,DC_ENGAGEMENT_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
2641,DATA_CANVAS_TAGSET_V,VIEW,CREATED_BY,VARCHAR(250),COLUMN,N,CPS_DSCI_BR
2642,DATA_CANVAS_TAGSET_V,VIEW,CREATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
2643,DATA_CANVAS_TAGSET_V,VIEW,UPDATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
2644,DATA_CANVAS_TAGSET_V,VIEW,UPDATED_BY,VARCHAR(250),COLUMN,N,CPS_DSCI_BR
2645,DATA_CANVAS_TAGSET_V,VIEW,IS_DELETED,VARCHAR(100),COLUMN,N,CPS_DSCI_BR
2646,DATA_CANVAS_TAG_V,VIEW,TAG_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
2647,DATA_CANVAS_TAG_V,VIEW,TAG_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
2648,DATA_CANVAS_TAG_V,VIEW,TAG_DESC,VARCHAR(15000),COLUMN,N,CPS_DSCI_BR
2649,DATA_CANVAS_TAG_V,VIEW,TAGSET_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
2650,DATA_CANVAS_TAG_V,VIEW,CREATED_BY,VARCHAR(250),COLUMN,N,CPS_DSCI_BR
2651,DATA_CANVAS_TAG_V,VIEW,CREATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
2652,DATA_CANVAS_TAG_V,VIEW,UPDATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
2653,DATA_CANVAS_TAG_V,VIEW,UPDATED_BY,VARCHAR(250),COLUMN,N,CPS_DSCI_BR
2654,DATA_CANVAS_TAG_V,VIEW,IS_DELETED,VARCHAR(100),COLUMN,N,CPS_DSCI_BR
2655,DATA_CANVAS_TS_REPORTING,VIEW,ENGAGEMENT_ID,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
2656,DATA_CANVAS_TS_REPORTING,VIEW,CANVAS_ID,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
2657,DATA_CANVAS_TS_REPORTING,VIEW,REQUESTED_BY,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
2658,DATA_CANVAS_TS_REPORTING,VIEW,REQUESTED_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
2659,DATA_CANVAS_TS_REPORTING,VIEW,REQUEST_ID,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
2660,DATA_CANVAS_TS_REPORTING,VIEW,ACTION,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
2661,DATA_CANVAS_TS_REPORTING,VIEW,STATUS,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
2662,DATA_CANVAS_TS_REPORTING,VIEW,TS_PINBOARD_URL,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
2663,DATA_CANVAS_USER_ROLE_V,VIEW,CEC_ID,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
2664,DATA_CANVAS_USER_ROLE_V,VIEW,ROLE,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
2665,DATA_CANVAS_USER_ROLE_V,VIEW,CREATED_BY,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
2666,DATA_CANVAS_USER_ROLE_V,VIEW,CREATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
2667,DATA_CANVAS_USER_ROLE_V,VIEW,UPDATED_BY,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
2668,DATA_CANVAS_USER_ROLE_V,VIEW,UPDATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
2669,DC_ACV_TCV_ATHUL,VIEW,TYPEOF_METRIC,VARCHAR(3),COLUMN,N,CPS_DSCI_BR
2670,DC_ACV_TCV_ATHUL,VIEW,FISCAL_YEAR_NUMBER,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
2671,DC_ACV_TCV_ATHUL,VIEW,ACCOUNT_NAME,VARCHAR(1000),COLUMN,N,CPS_DSCI_BR
2672,DC_ACV_TCV_ATHUL,VIEW,AGREEMENT_START_DATE,DATE,COLUMN,N,CPS_DSCI_BR
2673,DC_ACV_TCV_ATHUL,VIEW,AGREEMENT_END_DATE,DATE,COLUMN,N,CPS_DSCI_BR
2674,DC_ACV_TCV_ATHUL,VIEW,BOOKING_CONTRACT,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
2675,DC_ACV_TCV_ATHUL,VIEW,DERIVED_NEW_RENEW,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
2676,DC_ACV_TCV_ATHUL,VIEW,CAM_REVENUE_USD,FLOAT,COLUMN,N,CPS_DSCI_BR
2677,DC_ACV_TCV_ATHUL,VIEW,BUYING_PROGRAM_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_BR
2678,DC_COGS,VIEW,USD_NET,FLOAT,COLUMN,N,CPS_DSCI_BR
2679,DC_COGS,VIEW,CATEGORY1,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
2680,DC_COGS,VIEW,THEATER,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
2681,DC_COGS,VIEW,FISCAL_PERIOD_ID,VARCHAR(16777216),COLUMN,N,CPS_DSCI_BR
2682,DC_COGS,VIEW,LAST_DAY_OF_QUARTER,DATE,COLUMN,N,CPS_DSCI_BR
2683,DC_CORRECTED_HW_SW_SPLIT,VIEW,BOOKING_CONTRACT,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API
2684,DC_CORRECTED_HW_SW_SPLIT,VIEW,BOOKING_SPLIT_TO_SW_RULE,FLOAT,COLUMN,N,CPS_DSCI_API
2685,DC_CORRECTED_HW_SW_SPLIT,VIEW,BOOKING_SPLIT_TO_HW_RULE,FLOAT,COLUMN,N,CPS_DSCI_API
2686,DC_CORRECTED_HW_SW_SPLIT_TEST,VIEW,BOOKING_CONTRACT,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API
2687,DC_CORRECTED_HW_SW_SPLIT_TEST,VIEW,BOOKING_SPLIT_TO_SW_RULE,FLOAT,COLUMN,N,CPS_DSCI_API
2688,DC_CORRECTED_HW_SW_SPLIT_TEST,VIEW,BOOKING_SPLIT_TO_HW_RULE,FLOAT,COLUMN,N,CPS_DSCI_API
2689,DC_CURRENT_PARENT_IB,VIEW,PARENT_INSTANCE_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API
2690,DC_CURRENT_PARENT_IB,VIEW,INSTANCE_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API
2691,DC_CURRENT_PARENT_IB,VIEW,PARENT_INSTANCE,VARCHAR(30),COLUMN,N,CPS_DSCI_API
2692,DC_CURRENT_PARENT_IB,VIEW,PARENT_SERIAL_NUMBER,VARCHAR(240),COLUMN,N,CPS_DSCI_API
2693,DC_CURRENT_PARENT_IB,VIEW,PARENT_INVENTORY_ITEM_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API
2694,DC_CURRENT_PARENT_IB,VIEW,PARENT_DEVICE_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API
2695,DC_CURRENT_PARENT_IB,VIEW,PARENT_PID,VARCHAR(40),COLUMN,N,CPS_DSCI_API
2696,DC_CURRENT_PARENT_IB,VIEW,PARENT_SITE_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API
2697,DC_CURRENT_PARENT_IB,VIEW,PARENT_LAST_DATE_OF_SUPPORT,DATE,COLUMN,N,CPS_DSCI_API
2698,DC_CURRENT_PARENT_IB,VIEW,DEVICE_LEVEL_IS_PARENT_LDOS_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_API
2699,DC_CURRENT_SNAP_COVERED_C,VIEW,SOURCE_IDENTIFIER,VARCHAR(7),COLUMN,N,CPS_DSCI_API
2700,DC_CURRENT_SNAP_COVERED_C,VIEW,COVERED_LINE_ID,FLOAT,COLUMN,N,CPS_DSCI_API
2701,DC_CURRENT_SNAP_COVERED_C,VIEW,PARENT_INSTANCE_ID,FLOAT,COLUMN,N,CPS_DSCI_API
2702,DC_CURRENT_SNAP_COVERED_C,VIEW,INSTANCE_ID,FLOAT,COLUMN,N,CPS_DSCI_API
2703,DC_CURRENT_SNAP_COVERED_C,VIEW,CONTRACT_ID,FLOAT,COLUMN,N,CPS_DSCI_API
2704,DC_CURRENT_SNAP_COVERED_C,VIEW,SERVICE_LINE_ID,FLOAT,COLUMN,N,CPS_DSCI_API
2705,DC_CURRENT_SNAP_COVERED_C,VIEW,STS_CODE,VARCHAR(30),COLUMN,N,CPS_DSCI_API
2706,DC_CURRENT_SNAP_COVERED_C,VIEW,START_DATE,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_API
2707,DC_CURRENT_SNAP_COVERED_C,VIEW,END_DATE,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_API
2708,DC_CURRENT_SNAP_COVERED_C,VIEW,CLE_ID_RENEWED,FLOAT,COLUMN,N,CPS_DSCI_API
2709,DC_CURRENT_SNAP_COVERED_C,VIEW,CLE_ID_RENEWED_TO,FLOAT,COLUMN,N,CPS_DSCI_API
2710,DC_CURRENT_SNAP_COVERED_C,VIEW,DNR_FLAG,VARCHAR(450),COLUMN,N,CPS_DSCI_API
2711,DC_CURRENT_SNAP_COVERED_C,VIEW,PRICE_NEGOTIATED,FLOAT,COLUMN,N,CPS_DSCI_API
2712,DC_CURRENT_SNAP_COVERED_C,VIEW,PRICE_UNIT,FLOAT,COLUMN,N,CPS_DSCI_API
2713,DC_CURRENT_SNAP_COVERED_C,VIEW,MAINTENANCE_PO_NUMBER,VARCHAR(450),COLUMN,N,CPS_DSCI_API
2714,DC_CURRENT_SNAP_COVERED_C,VIEW,MAINTENANCE_SO_NUMBER,VARCHAR(450),COLUMN,N,CPS_DSCI_API
2715,DC_CURRENT_SNAP_COVERED_C,VIEW,DATE_TERMINATED,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_API
2716,DC_CURRENT_SNAP_COVERED_C,VIEW,LINE_NUMBER,VARCHAR(150),COLUMN,N,CPS_DSCI_API
2717,DC_CURRENT_SNAP_COVERED_C,VIEW,LINE_CREATION_DATE,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_API
2718,DC_CURRENT_SNAP_COVERED_C,VIEW,LINE_LAST_UPDATE_DATE,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_API
2719,DC_CURRENT_SNAP_COVERED_C,VIEW,LINE_CREATED_BY,FLOAT,COLUMN,N,CPS_DSCI_API
2720,DC_CURRENT_SNAP_COVERED_C,VIEW,LINE_LAST_UPDATED_BY,FLOAT,COLUMN,N,CPS_DSCI_API
2721,DC_CURRENT_SNAP_COVERED_C,VIEW,CURRENCY_CODE,VARCHAR(30),COLUMN,N,CPS_DSCI_API
2722,DC_CURRENT_SNAP_COVERED_C,VIEW,DATE_RENEWED,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_API
2723,DC_CURRENT_SNAP_COVERED_C,VIEW,CVD_ATTRIBUTE14,VARCHAR(450),COLUMN,N,CPS_DSCI_API
2724,DC_CURRENT_SNAP_COVERED_C,VIEW,CVD_ATTRIBUTE15,VARCHAR(450),COLUMN,N,CPS_DSCI_API
2725,DC_CURRENT_SNAP_COVERED_C,VIEW,DUPLICATE_COVERAGE_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_API
2726,DC_CURRENT_SNAP_COVERED_C,VIEW,DUPLICATE_CVG_REF_LINE_ID,FLOAT,COLUMN,N,CPS_DSCI_API
2727,DC_CURRENT_SNAP_COVERED_C,VIEW,USD_PRICE_NEGOTIATED,FLOAT,COLUMN,N,CPS_DSCI_API
2728,DC_CURRENT_SNAP_COVERED_C,VIEW,USD_PRICE_UNIT,FLOAT,COLUMN,N,CPS_DSCI_API
2729,DC_CURRENT_SNAP_COVERED_C,VIEW,USD_CONVERSION_RATE,FLOAT,COLUMN,N,CPS_DSCI_API
2730,DC_CURRENT_SNAP_COVERED_C,VIEW,COVERED_LINE_MOVED_FROM,FLOAT,COLUMN,N,CPS_DSCI_API
2731,DC_CURRENT_SNAP_COVERED_C,VIEW,COVERED_LINE_MOVED_TO,FLOAT,COLUMN,N,CPS_DSCI_API
2732,DC_CURRENT_SNAP_COVERED_C,VIEW,SAVA,VARCHAR(4000),COLUMN,N,CPS_DSCI_API
2733,DC_CURRENT_SNAP_COVERED_C,VIEW,MAPPED_SKU,VARCHAR(80),COLUMN,N,CPS_DSCI_API
2734,DC_CURRENT_SNAP_COVERED_C,VIEW,OFFER_TYPE,VARCHAR(150),COLUMN,N,CPS_DSCI_API
2735,DC_CURRENT_SNAP_COVERED_C,VIEW,ACTUAL_PRICE_NEGOTIATED,FLOAT,COLUMN,N,CPS_DSCI_API
2736,DC_CURRENT_SNAP_COVERED_C,VIEW,QUOTE_NUMBER,VARCHAR(240),COLUMN,N,CPS_DSCI_API
2737,DC_CURRENT_SNAP_COVERED_C,VIEW,OFFER_ATO_SUITE_NAME,VARCHAR(240),COLUMN,N,CPS_DSCI_API
2738,DC_CURRENT_SNAP_COVERED_C,VIEW,TERMINATION_CREDIT,FLOAT,COLUMN,N,CPS_DSCI_API
2739,DC_CURRENT_SNAP_COVERED_C,VIEW,LAST_COVERAGE_DATE,DATE,COLUMN,N,CPS_DSCI_API
2740,DC_CURRENT_SNAP_COVERED_C,VIEW,FLAG_WE_USE,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API
2741,DC_CURRENT_SNAP_COVERED_C,VIEW,CONTRACT_OU_ID,FLOAT,COLUMN,N,CPS_DSCI_API
2742,DC_CURRENT_SNAP_COVERED_C,VIEW,CONTRACT_OU_NAME,VARCHAR(240),COLUMN,N,CPS_DSCI_API
2743,DC_CURRENT_SNAP_COVERED_C,VIEW,MEU_ALLOWED_CONTRACT_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_API
2744,DC_CURRENT_SNAP_COVERED_C,VIEW,CONTRACT_INSTALL_GU_COUNT,FLOAT,COLUMN,N,CPS_DSCI_API
2745,DC_CURRENT_SNAP_COVERED_C,VIEW,CONTRACT_START_DATE,DATE,COLUMN,N,CPS_DSCI_API
2746,DC_CURRENT_SNAP_COVERED_C,VIEW,CONTRACT_END_DATE,DATE,COLUMN,N,CPS_DSCI_API
2747,DC_CURRENT_SNAP_COVERED_C,VIEW,CX_EA_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_API
2748,DC_CURRENT_SNAP_COVERED_C,VIEW,PRODUCT_BILL_TO_PARTY_NAME,VARCHAR(500),COLUMN,N,CPS_DSCI_API
2749,DC_CURRENT_SNAP_COVERED_C,VIEW,PRODUCT_BILL_TO_PARTY_ID_PARENT,FLOAT,COLUMN,N,CPS_DSCI_API
2750,DC_CURRENT_SNAP_COVERED_C,VIEW,CONTRACT_BILL_TO_ID,FLOAT,COLUMN,N,CPS_DSCI_API
2751,DC_CURRENT_SNAP_COVERED_C,VIEW,CONTRACT_BILL_TO_ADDRESS,VARCHAR(450),COLUMN,N,CPS_DSCI_API
2752,DC_CURRENT_SNAP_COVERED_C,VIEW,CONTRACT_BILL_TO_CITY,VARCHAR(60),COLUMN,N,CPS_DSCI_API
2753,DC_CURRENT_SNAP_COVERED_C,VIEW,CONTRACT_BILL_TO_COUNTRY,VARCHAR(60),COLUMN,N,CPS_DSCI_API
